id,body,commenter_id,created_at,parent_id,time,type,updated_at,vialogue_id
321684,"I think such an online professional education even increases the gap between privileged and underprivileged people speaking of educational resources. Remember the previous reading which talks about the importance of teaching where to find information/resources, where to gain knowledge, as important as ""know what"" and ""know how"". Therefore, opening more access to education doesn't really mean those underprivileged people will 100% take advantages of that, as knowledge of ""where to find resources"" at the same time requires a certain extent of knowledge to achieve. Smart people get smarter as they knows how and where to gain that additional knowledge and skills, and the disadvantaged becomes more disadvantaged.",48757,2018-09-27T04:54:49.000-04:00,320871,0,text,2018-09-27T04:54:49.000-04:00,45450
321692," MOOC was prevalent years ago since it offers a way of distance learning and provides people with greater access to knowledge that is not distributed uniformly. However, George pointed out that we should not exaggerate the contribution of MOOC to education, especially for formal education. I agree with this point since nowadays fewer and fewer people systematically learn a course with clear educational goal. People tend to use MOOC to learn a skill like Python or R to prepare for their job. However, education is much more than this.",49032,2018-09-27T07:00:30.000-04:00,,861,text,2018-09-27T07:00:30.000-04:00,45450
321750,"I definitely think it can. More and more people are going back to ""school"" and pursuing degrees of higher education because online learning makes it possible for them to do so.  My only concern with this all is the accreditation of the various institutes, ensuring that students can actually use the degree for employment upon completion of the varying program or courses. ",49015,2018-09-28T03:15:41.000-04:00,320871,0,text,2018-09-28T03:15:41.000-04:00,45450
321893," Looking at the electrification of America is an interesting way to frame our expectations in regards to how long we can expect a revolutionary idea (MOOCs) to take hold. You could argue the speed at which it takes to set up MOOC infrastructure is quicker and less costly than power grids. However, when considering the size of institutions and the general aversion to risk in education, I'm not surprised that overwhelming success hasn't taken place. I'm not ready to give up on MOOC's yet, they're in their infancy.",48772,2018-09-28T15:12:17.000-04:00,,1307,text,2018-09-28T15:12:17.000-04:00,45450
321918," MOOCs have been very popular in the past few years. An interesting point that Professor Siemens addresses is that more and more people take MOOCs to open doors. I do not think there is anything wrong with such purpose. Education remains a life-long journey. Everyday in life we learn something outside of classroom. Many MOOCs are offered in the science field such as programming and engineering. If an individual does not learn a specific skill in school but that skill is required for a certain job, why not? I think that any individual taking a MOOC needs to set his or her own purpose of learning in order to maximize the learning process.",48654,2018-09-28T21:57:58.000-04:00,,1709,text,2018-09-28T21:57:58.000-04:00,45450
321928," I think MOOC is more effective in vocational education, such as learning computer software, programming languages, etc. <br />MOOC curriculum design is very suitable for adult self-learners, especially for whom need to master the skills necessary for a job. The current MOOC course is, in my opinion, not suitable for the cultivation of various abilities and the improvement of humanistic literacy. However, I think what we need to do is to improve MOOC to make it a great, comprehensive learning tool. For those who can't get into face-to-face learning at the university, MOOC may be their best way to learn university-level knowledge. So I am looking forward to changing the form and content of the MOOC course to expand the influence of the role of MOOC.",48872,2018-09-28T23:13:23.000-04:00,,1650,text,2018-09-28T23:13:23.000-04:00,45450
321929,"I agree with Qingying's comment. If people don't know how and where to find knowledge, or they have low literacy, online learning may not be useful for them to improve learning efficiency.",48658,2018-09-29T01:45:37.000-04:00,320871,0,text,2018-09-29T01:45:37.000-04:00,45450
321931,"Hi Juye, I agree with you that MOOCs are the supplement of universities/colleges and communication between faculty and students, students and peers is essential. But if some students don't like their major or part of the major core courses in their college and/or if the peers are not supportive enough, they may lose motivation to learn and may not learn knowledge from class. I think that's why these students become dependent on MOOCs and find the learning community they may fit into.",48658,2018-09-29T01:57:32.000-04:00,319939,0,text,2018-09-29T01:57:32.000-04:00,45450
321938," At this moment, MOOCs are seem like a better platform for vocational education like getting programming or finance certification and a more suitable environment for science are learning. But, as the rapid speed technology development, with the design thinking of people, there will be more and more social science join the MOOCs.",48634,2018-09-29T02:12:23.000-04:00,,1564,text,2018-09-29T02:12:23.000-04:00,45450
321941," I strongly agree with Siemens that MOOCs are substituting the schooling systems instead of replacing them. Me myself is actually an example. In order to familiarize myself with Learning Analytics stuff before coming to TC, I took several courses on Coursera including R. This is definitely not to pursue a degree remotely, but to perform better in the future during my masters time. Moreover, I'm also planning on taking other online courses as well to prepare for some certificate exams. That would definitely be something that MOOCs could work on in the future, in my opinion.",48759,2018-09-29T03:16:30.000-04:00,,1100,text,2018-09-29T03:16:30.000-04:00,45450
321942," interesting and equally counterintuitive how the speak brought up the idea that we shall set the educational goal for mooc that it carries with it not only the commission of knowledge transmission but education and even ""whole person"" education. But kindness and mindfulness prerequisite even greater degree of situationess and collective experiences, conditions even face-to-face education hardly provides. Good prompt but we may expect more evidence and argument for the necessity and possibility involving mooc in this kind of education.",48629,2018-09-29T03:17:23.000-04:00,,1202,text,2018-09-29T03:17:23.000-04:00,45450
321943," I really wonder whether there will be a paradigm shift in education in the near future. I totally agree with Dr. Siemen's idea that with the help of MOOCs, we  can make all knowledge accessible  to everyone and people can learn via networks. However, I think networked learning is not a alternative of traditional education, but a supplemental one.",48635,2018-09-29T04:03:01.000-04:00,,1367,text,2018-09-29T04:03:01.000-04:00,45450
321947,"I think connectedness gives people more access to knowledge and information exchange as well as inspirations to build their own ideas, if people have purposeful learning acts or they want to learn something they care about. Otherwise, even if they have opportunities to interact with others, they may not think the learning experiences are useful.",48658,2018-09-29T04:39:40.000-04:00,320343,0,text,2018-09-29T04:39:40.000-04:00,45450
321957," I still feel conflicted about the necessity of certificates in online learning. There is no denying that some learners could be motivated by the credentials and gain great learning outcomes. However, I don't think it is an effective way to assess participants' learning. Besides, some people care too much about the certificates instead of learning qualities and objectives, for a better job or promotion. It would be likely to result in the extreme popularity of skill-oriented or career-oriented courses, overshadowing other not so ""practical"" courses like humanities, arts, etc., which is opposite to the aim of education that makes a kinder learner and a better society. It also made think that traditional universities could take more responsibilities to prepare ""whole person"" for society, while online courses equip individuals with helpful skills better serving to the society.",48732,2018-09-29T05:39:56.000-04:00,,949,text,2018-09-29T05:39:56.000-04:00,45450
321961," MOOCs enrollment is increasing nowadays, but it is also not surprising that some MOOCs are dead due to the lack of social interactions between instructors and learners, and among peers. The online learning platform indeed makes our learning more convenient and available. Besides, there are more career-oriented or skill-oriented online courses offered to people who want to build professional skills or switch to more popular jobs such as data scientist, software engineer or web developer positions. Like several classmates say, students become more likely to take online programming courses to build related knowledge and skills, so that it can be easier for them to secure a related job. However, education is not just for job hunting. It is more about how we become an independent learner, develop thinking skills that show our professionalism, and communicate with others effectively. I doubt the verification of the certificate in job hunting, since it cannot tell if a learner really masters the knowledge and skills which may be emphasized a lot in formal education. For example, even if students complete all the career-oriented programming courses, they may still feel challenging to handle the advanced code interview questions, such as writing a code according to the questions which are not in the previous practice sets or interview guides. Besides, how can students prepare such job interview and ask higher level questions without knowing well about different companies' coding style and popular insights? In that case, students cannot depend on MOOCs too much, but rather set a clear learning goal in formal education and use MOOCs effectively as a learning tool to enhance their learning skills. Communication and collaboration between students and faculty and among peers are also crucial.",48658,2018-09-29T05:46:09.000-04:00,,620,text,2018-09-29T05:47:48.000-04:00,45450
321991," The challenges mainly include the new requirements of MOOC for the academic expertise and teaching organization strength of institutions, which are facing the new situation of skill training mode and public market competition. Opportunities include the low-cost education possibilities made by the MOOC model, instructor training and new ways of school-enterprise cooperation.<br />On the other side, online education oriented to global students, but it is impossible to accurately grasp the demands of customers in the target countries or regions precisely. Lack of high academic research-based courses and training will result in a disconnect between online education courses and the actual needs of users.",48657,2018-09-29T08:03:00.000-04:00,,1342,text,2018-09-29T08:03:00.000-04:00,45450
322118,"Hi Jessica, I agree that we need to clarify our expectations of MOOCs while taking seriously their limitations and how diverse of a population there is taking MOOCs. To your point about competency, I think there is a paper by Ryan Baker that looks at how people who lurk (read the forums but don't actively participate) and their learning outcomes. ",48633,2018-09-30T19:48:05.000-04:00,320098,0,text,2018-09-30T19:48:05.000-04:00,45450
322120," This point about nudging learners as a ""subversive layer of control"" is fascinating and I am not sure I agree with Siemens. I think the use of the term ""nudging"" seems to be pejorative but couldn't a well designed course or network positively motivate? Maybe it's semantics.",48633,2018-09-30T20:03:26.000-04:00,,1010,text,2018-09-30T20:03:26.000-04:00,45450
322499,"This is a very interesting point. Technology doesn't come so naturally to everyone. You need to learn how to load a page online, different types of click to get to the place that you want to, scroll pages, type and many more. Assuming that the population without access to the traditional form of education is most likely to be unfamiliar with all these information about technology/computer - any kind of platform or source that are expanded from would be quite pointless.  ",48848,2018-10-02T04:06:48.000-04:00,320871,0,text,2018-10-02T04:06:48.000-04:00,45450
324300," Starting with an analysis of labor market, which states that how important quality education is for one person’s social-economic class. I think the major revolution of traditional formal teaching in classroom and online learning is that how does core content deliver, or interact between faculty and student. There are five factors to affect the whole experience of MOOC class: Engagement and learning success, curriculum and design, self-regulated and social learning, SNA and networked learning, Motivation, attitude and success criteria.  Because of these factors, I think MOOC makes learning a bit more complicated. A lack of face-to-face interaction makes self-regulation become a more important factor. The curriculum design also needs to consider this problem, so the activity could be limited. I think the biggest gain I get from this video is that we should not limit our eyes in MOOCs only when we attempt to study it. We should have a holistic view, see the economics, labor markets, formal education and then what are the difference between them.",48637,2018-10-09T22:38:06.000-04:00,,1765,text,2018-10-09T22:38:06.000-04:00,45450
334145," MOOCs are associated with the current job market. With the rapid pace of technological changes, constant learning is the most pressing need of the day. MOOCs are perfectly equipped to address and serve it. However, it also encounters several challenges, such as lack of an effective system to measure and validate and how to ensure personalized guidance and mentorship.",49196,2018-11-19T04:00:27.000-05:00,,84,text,2018-11-19T04:00:27.000-05:00,45450
322278," It's amazing that Alice Spring School of the Air started distance education for young kids in the era of radio. It is said on the Wikipedia that School classes were conducted via shortwave radio from 2003 until 2009. ""Each student has direct contact with a teacher in a major inland town such as Alice Springs. Each student typically spends one hour per day receiving group or individual lessons from the teacher, and the rest of the day working through the assigned materials with a parent, older sibling or a hired home-stay tutor."" And studies have shown that such education has a parity with if not better standard than traditional methods of schooling. <br /><br />I was wondering how long a student would spend on his/her study apart from the one-hour online session. Would online teachers also assign tasks to students' tutor at home?",48878,2018-10-01T18:40:31.000-04:00,,253,text,2018-10-01T18:40:31.000-04:00,45451
322295," I am very surprised that Alice Spring School of the Air has already adopt online learning ideology so many years ago, and its history can trace back to 1951! However after watching the introduction video, I have several concerns. Firstly, how to maintain students' and instructor's engagement when online courses are taking place? Secondly, online education impairs socialization to some extent. Even ""3 or 4 annual gatherings where the children travel to the school to spend one week with their teacher and classmates"" (Wikipedia) are far from enough. How should we solve this problem so that program like this can develop in a sustainable way?",48646,2018-10-01T19:06:32.000-04:00,,387,text,2018-10-01T19:06:32.000-04:00,45451
322398,"I actually believe that online education enables socialization as it mandates that all students should participate in the class discussion. Furthermore, some students are more likely to participate online than in an actual classroom setting, as was mentioned by one of our peers during 9/21 class meeting. On the other hand, it is difficult for students to form friendships. Nonetheless, I do agree with you that 3 or 4 annual class meetings are not enough. ",48622,2018-10-01T23:12:48.000-04:00,322295,0,text,2018-10-01T23:12:48.000-04:00,45451
322400," It is surprising to learn that virtual schools are not a new concept. Alice Springs School of the Air demonstrates that virtual classrooms can be just as effective as regular classrooms, especially for children who live in remote locations. Nevertheless, I am interested in the way the science laboratories are conducted in Alice Springs School of the Air. Also, family issues and home environment can serve as a distraction for children. It requires discipline and organization. Nonetheless, it helps children to save time on commute and use that time productively.",48622,2018-10-01T23:50:04.000-04:00,,390,text,2018-10-01T23:50:04.000-04:00,45451
322787," This video was really interesting to see how early online learning has started!  I remember in high school (New Zealand) in an Information Technology  class, we had online collaborations with other schools in other countries that took the same subject as us. (We were all doing the IB curriculum) Back then I thought it was developed quite early, yet, this video shows online education goes much far back.",48649,2018-10-02T19:12:30.000-04:00,,245,text,2018-10-02T19:12:30.000-04:00,45451
322864," it is really astonishing to see how teachers provide class to young kids through Internet in Alice Spring School, and it seems like they are getting along really well online and kids are used to using online learning as a tool. However, I have seen some issues on the video. First, I do not know what time the video shot, but it seems the connection is one-way since teacher could not see kids from her side and sometimes teacher will not get responses from children. Second, there probably will be some negative side effects, like lack the sense of group work since kids do not sit in one class and collaborate on work. Also, other examples might be bad eyesight since they are exposed to computer in an early age.",48738,2018-10-03T01:28:16.000-04:00,,351,text,2018-10-03T01:28:16.000-04:00,45451
323352," Human potential of creativity is once again proved to be immense especially in some tough situations. Everything happens for a reason and such new ideas must come from somewhere. In this case, the idea of creating online education comes from the fact that those children who live in remote areas of central Australia lack the traditional classroom learning environment and face-to-face resources. It is great that regardless of geographic limitation, they are still able to get access to all these most up-to-date knowledge and information, not being left behind.<br /><br />However, I'm a bit concerned about the efficacy and efficiency of complete online learning specifically speaking of the younger learners(K-6) as they tend to have fewer self-control skills compared to adult/college learners, being more easily distracted from learning.",48757,2018-10-04T05:38:35.000-04:00,,366,text,2018-10-04T05:38:53.000-04:00,45451
323532," Alice Springs school creates online learning opportunities for young kids who live hundreds of kilometers away from their classmates and each kid is able to collaborate with each other online. Pros: this online learning method will provide kids in rural area with more learning opportunities. Cons: instructor cannot see student's facial expression to infer whether he or she listens or understands. Also, interaction and socialization may impair as Veronica says. Lacking socialization with peers is not good for the children's grow-up. This online learning process is more like a self performance of the instructor to some extent.",48737,2018-10-05T01:33:06.000-04:00,,125,text,2018-10-05T01:45:29.000-04:00,45451
323534," It is surprising to know that distant learning emerged from such an early age. I agree with Qingying that innovations happen for a reason and such ideas must have come from somewhere to solve problems. I also agree that with younger children who have not developed their self-control, it is questionable of how effective distant learning would work. In addition, traditional classroom teaching enables children to gather around and do all kinds of group project with different classmates. How can we incorporate such interaction to modern distant learning?",48654,2018-10-05T04:20:39.000-04:00,,299,text,2018-10-05T04:20:39.000-04:00,45451
323535,"I think this online learning process lacks authenticity because there are no real interaction and socialization in class. Like you mentioned, teacher cannot know whether students understand the knowledge and pay attention to the class from online learning, and students cannot communicate verbally with teachers and other classmates. Lack of socialization is not good for children's listening skills and oral communication when they grow up.",48658,2018-10-05T04:39:47.000-04:00,323532,0,text,2018-10-05T04:39:47.000-04:00,45451
323536," The online learning opportunities created by Alice Springs School of the Air indeed makes education more convenient and accessible to children, especially those who can't afford to receive good education resources. However, I doubt that the full online learning environment cannot actually improve children's learning experiences, because there is no face-to-face communication between teachers and students, and among peers. Lack of communication may impede the effectiveness of collaboration, and is also not good for developing children's social emotional learning. I wonder How this full virtual learning can help develop children's SEL during their growth.",48658,2018-10-05T05:09:42.000-04:00,,388,text,2018-10-05T05:20:56.000-04:00,45451
323537,I also wonder how often online teachers can keep in touch with students' home-stay tutor to learn about students' learning performance apart from online session.,48658,2018-10-05T05:23:01.000-04:00,322278,0,text,2018-10-05T05:23:01.000-04:00,45451
323638," I think this is absolutely amazing. I am astounded by the advancements that have been made for educational progression. To see how a radio connection evolved into a video dialogue is beyond what my words can convey. I think of all of the countries where learning and education aren't easily accessible and how this technology could change the face of ""schooling"" for many.",49015,2018-10-05T16:26:38.000-04:00,,356,text,2018-10-05T16:26:38.000-04:00,45451
323654," The course on the air is quite helpful to some extent. It extends children's senses so they can perceive across a long distance. This advantage can make the distance learning an ideal way to enrich student's curriculum.  It helps children to have a deeper understanding of the latest technology (I guess radio might be very trendy at that time) by using them. The unique experience brings them unforgettable memories so I think it has more potential for training and practice. However, we need to be critical about the content we are going to teach in this similar way. Students may be easily distracted if there are not enough stimuli to get their attention. <br />Another benefit of this class is that it closes the resources gap among districts. In other words, it helps to improve the education quality in some less represented places.",48761,2018-10-05T20:25:20.000-04:00,,387,text,2018-10-05T20:27:45.000-04:00,45451
323655," In my opinion, it is a very efficient way to teach students through the internet when students live far from the school. I noticed that there is one parent sit behind the glass wall and she could see how her child participant in the class without disturbing.  It not only can save time for both students and teachers but also can have parents integrate into the class. <br />This technology is widely used in our daily life. I also have online class exactly like the one in the video and I enjoyed this type of class very much!",48638,2018-10-05T22:11:11.000-04:00,,313,text,2018-10-05T22:11:11.000-04:00,45451
323656," The video shows how the virtual school works. Not only for adults, but young kids also have the opportunity for learning online.  I took the online course during my college, it only gave the powerpoint and readings each week(kind of like this course), and it confused me how young people are able to learn online. I think this video eliminate my confusion.",48652,2018-10-05T23:26:59.000-04:00,,222,text,2018-10-05T23:26:59.000-04:00,45451
323657," It was interesting watching this video to see how the online learning is performed for young children studying. Compare to just showing ppt and videos online to study, I think this live video lesson is more effective and more attractive to students. And it was fun to see they were used to use the radio teaching before the internet was popular as nowadays. The combination of online and offline activities lessons make the teaching more meaningful.",48634,2018-10-06T00:28:12.000-04:00,,296,text,2018-10-06T00:28:12.000-04:00,45451
323658,"Alice Springs school offers an interactive online learning, which is why it is effective. As in, students interact with each other and with the teacher. They can ask questions during the lesson, which promotes learning. ",48622,2018-10-06T01:24:57.000-04:00,323656,0,text,2018-10-06T01:25:12.000-04:00,45451
323659," It's very interesting that distance education is accepted by students and their parents in such an early time. I went to their website and read their development over time. The organization established in 1944. At first, the courses were one-way radio broadcasts. Then they added some question and answer segment. In 1955, they held ""Get-together"" event for the students. In 1960, the teacher embarked the first official patrol to difference stations and spent half day at each station. In 1974, assignments were sent to the students, marked and returned from the school. In 1992, the school moved from radio to television.....(<a href=""https://www.assoa.nt.edu.au/visitors-centre/the-centre/history/""  rel=""nofollow""  class=""comment__user-link"" >https://www.assoa.nt.edu.au/visitors-centre/the-centre/history/</a>)<br /><br />It's really worth taking a look of the history of Alice Spring School on the Air. We can see how technologies improve the quality of distant learning. Also, something not feasible in the early time maybe feasible nowadays. For instance, they tried to work on ""The library trailer"" to take the library to students. However, the project was terminated because deemed not viable....<br />I am really excited in how the online learning will be change in the future.",48635,2018-10-06T01:41:23.000-04:00,,260,text,2018-10-06T01:41:23.000-04:00,45451
323660," It surprised me that the first School of Air lessons were sent in 1951, and it's amazing to see how much benefits technology brought to distant learning. From the video and Wikipedia, lessons are delivered in live one-way video and clear two-way audio. There is limited visual interaction between teachers and learners, so how can the teacher well engage students, especially young kids, in the class? I also found it effective for learning that they combine online learning and offline activities, which require parents' engagement.",48732,2018-10-06T01:56:04.000-04:00,,389,text,2018-10-06T01:56:04.000-04:00,45451
323661," The online learning opportunities of Alice Springs Aviation School relies on satellite technology for its courses, to make education accessible and convenient. This is a powerful learning platform designed specifically for satellites, providing a video conferencing interface for all students. I really like the way they using email in the entire process, which is also an important tool for distributing and receiving coursework and using web tools to provide individual insights to educate local children. In the learning process, through the online interactive communication platform of the course, the school teachers and learners can communicate instantly, which has advantages that other education methods do not have.",48657,2018-10-06T03:16:52.000-04:00,,391,text,2018-10-06T03:16:52.000-04:00,45451
323662," This is the way traditional virtual schools work. Though it provides a way for students online to reduce costs, it actually lack socialization and interaction. In my opinion, it only fits the kind of students that have great self-learning skills, without much need for communication with instructor or classmates.",48759,2018-10-06T09:20:13.000-04:00,,156,text,2018-10-06T09:20:13.000-04:00,45451
323671," Look how far we've come in such a short time. It's cool to see how engaged these students seem to be, with what I would deem to be 'limited' technology in comparison to what's available today. I appreciate the synchronous aspect of the classroom, much of my experience has been asynchronous. It's definitely less flexible, but if the main driver of this setting is to overcome a distance barrier, then I think this method could be very effective.",48772,2018-10-06T17:42:45.000-04:00,,172,text,2018-10-06T17:42:45.000-04:00,45451
323759," I found this super impressive and interesting to watch. One defining characteristic of this distance learning is that it is taking place in real time with all participants present at once. While this may reduce some of the potential gains of distance learning such as convenience, I think that it is probably a more effective means of teaching/learning. Additionally, because it is occurring in real time, the lesson itself is more fleeting so students may be more likely to pay attention and ask questions while their instructor is available.",48648,2018-10-07T17:38:45.000-04:00,,195,text,2018-10-07T17:38:45.000-04:00,45451
323900, The interactivity of this distant learning approach makes it amazing. The fact that participants feel like they're in a classroom setting with their peers makes learning very conducive. I believe the chances of collaborative work thriving in such a learning environment is high.,12480,2018-10-08T02:41:00.000-04:00,,175,text,2018-10-08T02:41:00.000-04:00,45451
323901,@Yanting I also liked the parent engagement aspect of this form of learning. I believe parents play a huge role in education. Things as simple as checking kids' homework when they get home goes a long way to improve their standard of learning. ,12480,2018-10-08T02:44:34.000-04:00,323660,0,text,2018-10-08T02:44:34.000-04:00,45451
324087," involve the outback and connect students from different regions. Also combine face-to-face activities into programs such as excursions as a supplement. But this kind of delivering is very much like the traditional class, honestly. Perhaps this proves the need to research more about pedagogy specifically for online learning.",48629,2018-10-09T00:50:47.000-04:00,,272,text,2018-10-09T00:50:47.000-04:00,45451
324125,"Hi Jiaying,<br /><br />I'm inclined to agree unfortunately. I think many students who end up in  traditional virtual schools may not be well prepared for that environment and would flourish in other types of environments - hybrid courses for example.<br />",48633,2018-10-09T05:44:12.000-04:00,323662,0,text,2018-10-09T05:44:12.000-04:00,45451
324296," That's an very impressive video shows how k-12 virtual schools work in the early stage. Different from the most online course which are pre-recorded nowadays, the course is live broadcast. Teachers can have interaction with students and answer their questions immediately. One question I have is in virtual school how can kids have social interaction with classmates?",48872,2018-10-09T21:49:07.000-04:00,,282,text,2018-10-09T21:49:07.000-04:00,45451
333768," Alice Springs School of the Air provides flexibility of learning to students living distantly. I would say this format is a huge leap in our education system. But there are still many aspects to be improved.  Firstly, when delivering lessons, teacher cannot see students' face which makes it unclear whether the student is actively involved in the class. However, this video was made years ago, nowadays a facial recognition system which could help class management. Secondly, distant learning makes students be lacking in a sense of empathy. Short of group work, the development of students' sociability may be hindered.",49032,2018-11-15T18:58:23.000-05:00,,373,text,2018-11-15T18:58:23.000-05:00,45451
334187," Alice Springs School of the Air seems very amazing to me.  This video helps me to have a new understaning of distance education. I really appreciate that this school is able to provide teaching, education materials and personal communication for remote children. Besides, this School is quite similar to traditional schools: operating for 40 weeks of the year and following the same school calendar as other Government schools.",49196,2018-11-19T18:37:35.000-05:00,,308,text,2018-11-19T18:37:35.000-05:00,45451
323749," Stack Overflow allows people to ask very specific relevant questions or provide high-quality detailed answers to questions regarding topics in computer programming, which is very useful for the learning process, as the capabilities of search engines are limited. As in, it is a Q&amp;A platform for computer programmers. We cannot know everything. Even experts in the field do not know everything. Hence, this platform allows professionals to share knowledge, expertise, and authentic information regarding their industry, and connect. In other words, it is a community of professionals working together in order to enhance productivity. Furthermore, questions and answers are filtered and edited to update and perfect them. There is also the system of voting, points, badges, and tagging questions. Thus, this type of model can be useful in any learning and workplace setting since information provided in ordinary search engines is not always filtered or authentic.",48622,2018-10-07T15:57:17.000-04:00,,2950,text,2018-10-08T23:58:59.000-04:00,45452
323818," Having taken a number of computer sciences courses I, and many classmates, have frequently used Stack Overflow to get help with specific questions. In one of my courses here at TC, I was introduced to Vectr which attempts to fulfill a similar role except in Vectr the community is grouped (in this case our class is a group) and only those in the class can ask/answer questions. In some ways, this is useful because it essentially acts as a forum where questions very specific to our class have a place to be asked. However, a drawback of course is a smaller pool of people to answer questions and provide insights.",48648,2018-10-07T21:21:44.000-04:00,,2717,text,2018-10-07T21:21:44.000-04:00,45452
324298,"I agree that this sort of model that could be useful in any learning and workplace setting because the best questions and answers can be filtered or pushed to the ""top"" of the search engine. Also, the most relevant and useful content is then also ideally pushed up. ",48633,2018-10-09T22:03:28.000-04:00,323749,0,text,2018-10-09T22:03:28.000-04:00,45452
324299," Stack Overflow is a useful model for learning settings because it allows for the filtering of questions and answers that are high quality. It is important not only to ask targeted questions, but to get answers that meaningful and in some ways - context specific. Stack Overflow, by design, helps users sift between useful and less useful information as well as credible/reliable information. This model is one that works well in the connectivist paradigm because it facilitates the daunting task of sifting through and deciding what information is relevant, useful, and reliable.",48633,2018-10-09T22:08:27.000-04:00,,788,text,2018-10-09T22:08:27.000-04:00,45452
324310," It is very popular nowadays for online Q&A websites and softwares, and I do find it helpful for some of my homework or academic questions. Besides, it's not only for asking questions, it is also a platform for people to get answers from others, who already asked the question. It is a convenient site for people to interact online and it is easy accessible. However, the problem I see is if all the answers on the website have high accuracy and correctness? And what are some motivations for answerers to keep answering on the website(why do they choose to answer the questions)? Also, I have heard some of people posting questions online but got deleted later on. What are some possible solutions to make sure every question is exposed correctly?",48738,2018-10-09T23:41:03.000-04:00,,2694,text,2018-10-09T23:41:03.000-04:00,45452
324587,"Hi Shiyao, I agree with you that online Q&A is helpful because it can help me get some useful answers for academic questions. I also agree with your question about the answers' accuracy and correctness. Even if the answers got the most votes for their popularity, they may not be accurate.",48658,2018-10-11T00:41:52.000-04:00,324310,0,text,2018-10-11T00:41:52.000-04:00,45452
324591," Stack Overflow is a good example for online Q&A platform and useful model for learning settings. The posted questions are personalized and informative for all level programming learners. I sometimes will use this platform for my programming homework for assistance, such as taking references of some coding examples and finding out the causes of errors in my coding exercises. Besides, the design of Stack Overflow also helps learners find out top questions and answers which may be useful and reliable for them according to the most views, answers, or votes for answers which are accurate and reasonable. However, I have questions about the online Q&A platform (not just Stack Overflow). Are the highest voted answers really helpful for everyone? Do they also provide high accuracy and good insights? If there are several good answers/solutions to a question, how do you identify the most accurate one from them?",48658,2018-10-11T01:20:41.000-04:00,,1227,text,2018-10-11T01:20:41.000-04:00,45452
324592,"Hi Eli, I also use Vectr for online Q&A. It is somewhat useful for me to gather useful information sources regarding to edtech, but unfortunately I find there are lots of answers leaving blank and only a few answers are insightful.",48658,2018-10-11T01:23:02.000-04:00,323818,0,text,2018-10-11T01:23:02.000-04:00,45452
324594," There is a similar Q&amp;A platform like StackOverflow in China. People are allowed to ask or answer questions on the platform, and then they will gain some virtual coins. However, some situations exist. For example, a person asked a question about 1-2 month ago and no answer yet. ﻿Also, people may get a wrong answer, although some people vote for this answer. Some students even ask their homework online and get the solution immediately. I am wondering whether this is good for students. Because students find a new way to &quot;plagiarize&quot;.",48737,2018-10-11T02:17:22.000-04:00,,2739,text,2018-10-11T02:19:48.000-04:00,45452
324683," Stack Over Flow is a great website! When I worked as a software engineer, many of the senior engineers would often look up things from there. This creates more work efficiency and get answers quickly. However, in the case of a student learning coding in school, there are some downsides of plagiarism and not actually learning anything since sometimes people just simply give out the answer.",48649,2018-10-11T18:18:37.000-04:00,,2411,text,2018-10-11T18:18:37.000-04:00,45452
324684, Stack Overflow is a very interesting concept. I think it is definitely a benefit for anyone to utilize because it focuses o intentionality. It is intentional and deliberate with its use and conveying of information. It is reliable and has a target or focus. It seems to come from a viable source and is credible which is very important when you're dealing with information technology. It's a overall great design initiative.,49015,2018-10-11T18:30:47.000-04:00,,1644,text,2018-10-11T18:30:47.000-04:00,45452
324758," The founder of Stack Overflow, Joel Spolsky gave a speech about Stack Overflow from how he origin the idea to create a Question-and-Answer website, illustrated the difference from Stack Overflow with other Q&A website, such as Yahoo answer. In the video, he mentioned one concerned at that moment was people sometimes ask some general questions other than technology or programming on Stack Overflow, but he didn’t know where to transfer those questions to. I think with the more users using it and the fame of Stack Overflow will spread to more people and they will know that it is a Q&A on wide range of topics in computer programming area only. When I studying R programming, I faced some trouble then I google it, and the answer from Stack Overflow always pump up at the first of the results.",48634,2018-10-12T13:52:19.000-04:00,,2603,text,2018-10-12T13:52:19.000-04:00,45452
324766, Is this similar to the concept we have learned in class about rewards and punishment. Does this mean behaviorism is applicable in online platforms of education?,12480,2018-10-12T15:08:27.000-04:00,,1167,text,2018-10-12T15:08:27.000-04:00,45452
324816,"Hi Abdul, it definitely makes the learning process more time efficient and productive. ",48622,2018-10-12T20:35:42.000-04:00,323749,0,text,2018-10-12T20:35:42.000-04:00,45452
324817,"Hi Juye, there is a similar platform for school-related questions called Chegg. Students may post their homework or test problems and ask questions for tutors or other students to answer. I agree with you that if such platforms will be used for these purposes, it can be considered cheating. ",48622,2018-10-12T20:41:46.000-04:00,324594,0,text,2018-10-12T20:41:46.000-04:00,45452
324821," Stack Overflow is a good example of applying connectivism into practice, for it provides a platform for programmers to form a community to share personal experience and learn from each other. Besides, the design of badges, voting, karma, etc, could be a motivation to engage users to participate in answering and asking questions. Another important feature of Stack Overflow is that it can filter wrong information and provide professional and quick help for users who need it. Therefore, I think this kind of design could also be applied to other fields in online education.",48732,2018-10-12T22:11:23.000-04:00,,1704,text,2018-10-12T22:13:06.000-04:00,45452
